MP_OF,MP CODE,MP NAME,BESOIN (KG),ORDRE PRODUCTION,DATE FABRICATION,DATE PESEE,Temps pesee (15 ou 30 minutes)
C231500000456453,C23150,EDTA DISODIUM,0.51,456453,2024-04-15 08:28:00.000,2024-04-11,15
C231500000456447,C23150,EDTA DISODIUM,1.02,456447,2024-04-15 18:31:00.000,2024-04-11,15
C231500000456450,C23150,EDTA DISODIUM,0.51,456450,2024-04-15 22:45:00.000,2024-04-11,15
C39007990000456500,C3900799,C12-15 Alkyl Benzoate,169.32,456500,2024-04-15 16:30:00.000,2024-04-11,30
C39007990000456500,C3900799,C12-15 Alkyl Benzoate,169.32,456500,2024-04-15 16:30:00.000,2024-04-11,30
C215250000456211,C21525,CARBOMER 980,44.88,456211,2024-04-15 06:34:00.000,2024-04-11,30
C215250000456211,C21525,CARBOMER 980,44.88,456211,2024-04-15 06:34:00.000,2024-04-11,30
C217000000456423,C21700,CETYLIQUE ALCOOL,35.35,456423,2024-04-15 06:31:00.000,2024-04-11,30
C217000000456235,C21700,CETYLIQUE ALCOOL,2.424,456235,2024-04-15 10:27:00.000,2024-04-11,15
C217000000456423,C21700,CETYLIQUE ALCOOL,35.35,456423,2024-04-15 06:31:00.000,2024-04-11,30
C217000000456235,C21700,CETYLIQUE ALCOOL,2.424,456235,2024-04-15 10:27:00.000,2024-04-11,15
C39024030000456500,C3902403,Tinosorb M **,40.8,456500,2024-04-15 16:30:00.000,2024-04-11,30
C39024030000456500,C3902403,Tinosorb M **,40.8,456500,2024-04-15 16:30:00.000,2024-04-11,30
C232000000456235,C23200,EDTA TETRASODIUM,0.66963,456235,2024-04-15 10:27:00.000,2024-04-11,30
C232000000456235,C23200,EDTA TETRASODIUM,0.66963,456235,2024-04-15 10:27:00.000,2024-04-11,30
C270460000456453,C27046,POLOXAMER 124 PE,1.02,456453,2024-04-15 08:28:00.000,2024-04-11,30
C270460000456447,C27046,POLOXAMER 124 PE,2.04,456447,2024-04-15 18:31:00.000,2024-04-11,15
C270460000456450,C27046,POLOXAMER 124 PE,1.02,456450,2024-04-15 22:45:00.000,2024-04-11,15
C270460000456453,C27046,POLOXAMER 124 PE,1.02,456453,2024-04-15 08:28:00.000,2024-04-11,30
C270460000456447,C27046,POLOXAMER 124 PE,2.04,456447,2024-04-15 18:31:00.000,2024-04-11,15
C270460000456450,C27046,POLOXAMER 124 PE,1.02,456450,2024-04-15 22:45:00.000,2024-04-11,15
C219900000456423,C21990,CITRIQUE ACIDE MONOHYDRATE,0.505,456423,2024-04-15 06:31:00.000,2024-04-11,30
C39007990000456499,C3900799,C12-15 Alkyl Benzoate,169.32,456499,2024-04-16 18:07:00.000,2024-04-12,30
C39007990000456499,C3900799,C12-15 Alkyl Benzoate,169.32,456499,2024-04-16 18:07:00.000,2024-04-12,30
C39011280000456499,C3901128,XANTHAN GUM  75µm (92%),2.04,456499,2024-04-16 18:07:00.000,2024-04-12,30
C39011280000456499,C3901128,XANTHAN GUM  75µm (92%),2.04,456499,2024-04-16 18:07:00.000,2024-04-12,30
C39020190000456499,C3902019,Plantacare 1200 UP **,1.02,456499,2024-04-16 18:07:00.000,2024-04-12,30
C39020190000456499,C3902019,Plantacare 1200 UP **,1.02,456499,2024-04-16 18:07:00.000,2024-04-12,30
C39025690000456499,C3902569,DIETHYLAMINO HYDROXYBENZOYL H,153.0,456499,2024-04-16 18:07:00.000,2024-04-12,30
C39025690000456499,C3902569,DIETHYLAMINO HYDROXYBENZOYL H,153.0,456499,2024-04-16 18:07:00.000,2024-04-12,30
C39025200000456499,C3902520,Trisodium Ethylenediamine Disu,2.04,456499,2024-04-16 18:07:00.000,2024-04-12,30
C39025200000456499,C3902520,Trisodium Ethylenediamine Disu,2.04,456499,2024-04-16 18:07:00.000,2024-04-12,30
C39004930000456499,C3900493,ALPHA-CYCLODEXTRIN,20.4,456499,2024-04-16 18:07:00.000,2024-04-12,30
C39004930000456499,C3900493,ALPHA-CYCLODEXTRIN,20.4,456499,2024-04-16 18:07:00.000,2024-04-12,30
C39005040000456499,C3900504,Dibutyl Adipate,86.7,456499,2024-04-16 18:07:00.000,2024-04-12,30
C39005040000456499,C3900504,Dibutyl Adipate,86.7,456499,2024-04-16 18:07:00.000,2024-04-12,30
C39017990000456499,C3901799,Octinoxate USP,204.0,456499,2024-04-16 18:07:00.000,2024-04-12,30
C39017990000456499,C3901799,Octinoxate USP,204.0,456499,2024-04-16 18:07:00.000,2024-04-12,30
C39024030000456499,C3902403,Tinosorb M **,40.8,456499,2024-04-16 18:07:00.000,2024-04-12,30
C39024030000456499,C3902403,Tinosorb M **,40.8,456499,2024-04-16 18:07:00.000,2024-04-12,30
C39007130000456499,C3900713,Dimeticone 5 CS,61.2,456499,2024-04-16 18:07:00.000,2024-04-12,30
C39007130000456499,C3900713,Dimeticone 5 CS,61.2,456499,2024-04-16 18:07:00.000,2024-04-12,30
C39007020000456499,C3900702,dl-alpha-Tocopherol,20.4,456499,2024-04-16 18:07:00.000,2024-04-12,30
C39007020000456499,C3900702,dl-alpha-Tocopherol,20.4,456499,2024-04-16 18:07:00.000,2024-04-12,30
C201000000456352,C20100,17 ALPHA ESTRADIOL,0.8151,456352,2024-04-16 07:43:00.000,2024-04-12,30
C201000000456352,C20100,17 ALPHA ESTRADIOL,0.8151,456352,2024-04-16 07:43:00.000,2024-04-12,30
C250800000456352,C25080,MYO INOSITOL,17.4316,456352,2024-04-16 07:43:00.000,2024-04-12,30
C250800000456352,C25080,MYO INOSITOL,17.4316,456352,2024-04-16 07:43:00.000,2024-04-12,30
C270500000456220,C27050,POLOXAMER 182,7.14,456220,2024-04-16 10:59:00.000,2024-04-12,30
C270500000456220,C27050,POLOXAMER 182,7.14,456220,2024-04-16 10:59:00.000,2024-04-12,30
C235500000456352,C23550,GLYCEROL,51.2313,456352,2024-04-16 07:43:00.000,2024-04-12,30
C235500000456454,C23550,GLYCEROL,40.8,456454,2024-04-16 08:38:00.000,2024-04-12,15
C235500000456220,C23550,GLYCEROL,142.8,456220,2024-04-16 10:59:00.000,2024-04-12,15
C235500000456451,C23550,GLYCEROL,20.4,456451,2024-04-16 12:37:00.000,2024-04-12,15
C235500000456352,C23550,GLYCEROL,51.2313,456352,2024-04-16 07:43:00.000,2024-04-12,30
C235500000456454,C23550,GLYCEROL,40.8,456454,2024-04-16 08:38:00.000,2024-04-12,15
C235500000456220,C23550,GLYCEROL,142.8,456220,2024-04-16 10:59:00.000,2024-04-12,15
C235500000456451,C23550,GLYCEROL,20.4,456451,2024-04-16 12:37:00.000,2024-04-12,15
C285000000456499,C28500,TRIETHANOLAMINE,2.856,456499,2024-04-16 18:07:00.000,2024-04-12,30
C285000000456499,C28500,TRIETHANOLAMINE,2.856,456499,2024-04-16 18:07:00.000,2024-04-12,30
C270680000456499,C27068,POLYGLYCERYL-2-DIPOLYHYDROXYST,14.28,456499,2024-04-16 18:07:00.000,2024-04-12,30
C270680000456499,C27068,POLYGLYCERYL-2-DIPOLYHYDROXYST,14.28,456499,2024-04-16 18:07:00.000,2024-04-12,30
C214600000456220,C21460,CARBOMER 940/POL 980,28.56,456220,2024-04-16 10:59:00.000,2024-04-12,30
C214600000456220,C21460,CARBOMER 940/POL 980,28.56,456220,2024-04-16 10:59:00.000,2024-04-12,30
C210160000456454,C21016,BENZOYL PEROXYD HYD EPIDUO MEX,35.7,456454,2024-04-16 08:38:00.000,2024-04-12,30
C210160000456454,C21016,BENZOYL PEROXYD HYD EPIDUO MEX,35.7,456454,2024-04-16 08:38:00.000,2024-04-12,30
C270460000456454,C27046,POLOXAMER 124 PE,2.04,456454,2024-04-16 08:38:00.000,2024-04-12,30
C270460000456451,C27046,POLOXAMER 124 PE,1.02,456451,2024-04-16 12:37:00.000,2024-04-12,15
C270460000456454,C27046,POLOXAMER 124 PE,2.04,456454,2024-04-16 08:38:00.000,2024-04-12,30
C270460000456451,C27046,POLOXAMER 124 PE,1.02,456451,2024-04-16 12:37:00.000,2024-04-12,15
C205430000456454,C20543,ADAPALENE FINORGA/HELSINN NVS,3.06,456454,2024-04-16 08:38:00.000,2024-04-12,30
C205430000456451,C20543,ADAPALENE FINORGA/HELSINN NVS,1.53,456451,2024-04-16 12:37:00.000,2024-04-12,15
C205430000456454,C20543,ADAPALENE FINORGA/HELSINN NVS,3.06,456454,2024-04-16 08:38:00.000,2024-04-12,30
C205430000456451,C20543,ADAPALENE FINORGA/HELSINN NVS,1.53,456451,2024-04-16 12:37:00.000,2024-04-12,15
C233500000456499,C23350,ETHYLHEXYL TRIAZONE,20.4,456499,2024-04-16 18:07:00.000,2024-04-12,30
C233500000456499,C23350,ETHYLHEXYL TRIAZONE,20.4,456499,2024-04-16 18:07:00.000,2024-04-12,30
C214200000456247,C21420,CARBOMER934P/POL974P,4.545,456247,2024-04-17 09:19:00.000,2024-04-15,30
C214200000456247,C21420,CARBOMER934P/POL974P,4.545,456247,2024-04-17 09:19:00.000,2024-04-15,30
C242500000456403,C24250,ISOPROPYL PALMITATE,40.4,456403,2024-04-17 08:03:00.000,2024-04-15,30
C242500000456408,C24250,ISOPROPYL PALMITATE,40.4,456408,2024-04-17 19:40:00.000,2024-04-15,15
C242500000456403,C24250,ISOPROPYL PALMITATE,40.4,456403,2024-04-17 08:03:00.000,2024-04-15,30
C242500000456408,C24250,ISOPROPYL PALMITATE,40.4,456408,2024-04-17 19:40:00.000,2024-04-15,15
C231500000456403,C23150,EDTA DISODIUM,0.505,456403,2024-04-17 08:03:00.000,2024-04-15,30
C231500000456247,C23150,EDTA DISODIUM,1.01,456247,2024-04-17 09:19:00.000,2024-04-15,15
C231500000456408,C23150,EDTA DISODIUM,0.505,456408,2024-04-17 19:40:00.000,2024-04-15,15
C231500000456403,C23150,EDTA DISODIUM,0.505,456403,2024-04-17 08:03:00.000,2024-04-15,30
C231500000456247,C23150,EDTA DISODIUM,1.01,456247,2024-04-17 09:19:00.000,2024-04-15,15
C231500000456408,C23150,EDTA DISODIUM,0.505,456408,2024-04-17 19:40:00.000,2024-04-15,15
C215800000456403,C21580,CETEARETH-20 EP,30.3,456403,2024-04-17 08:03:00.000,2024-04-15,30
C215800000456408,C21580,CETEARETH-20 EP,30.3,456408,2024-04-17 19:40:00.000,2024-04-15,15
C215800000456403,C21580,CETEARETH-20 EP,30.3,456403,2024-04-17 08:03:00.000,2024-04-15,30
C215800000456408,C21580,CETEARETH-20 EP,30.3,456408,2024-04-17 19:40:00.000,2024-04-15,15
C242670000456403,C24267,IVERMECTINE HOVIONE,11.22,456403,2024-04-17 08:03:00.000,2024-04-15,30
C242670000456408,C24267,IVERMECTINE HOVIONE,11.22,456408,2024-04-17 19:40:00.000,2024-04-15,15
C242670000456403,C24267,IVERMECTINE HOVIONE,11.22,456403,2024-04-17 08:03:00.000,2024-04-15,30
C242670000456408,C24267,IVERMECTINE HOVIONE,11.22,456408,2024-04-17 19:40:00.000,2024-04-15,15
C215350000456403,C21535,CARBOMER1342/PEM TR1 USP,2.02,456403,2024-04-17 08:03:00.000,2024-04-15,30
C215350000456408,C21535,CARBOMER1342/PEM TR1 USP,2.02,456408,2024-04-17 19:40:00.000,2024-04-15,15
C215350000456403,C21535,CARBOMER1342/PEM TR1 USP,2.02,456403,2024-04-17 08:03:00.000,2024-04-15,30
C215350000456408,C21535,CARBOMER1342/PEM TR1 USP,2.02,456408,2024-04-17 19:40:00.000,2024-04-15,15
C249500000456247,C24950,METHYL GLUCOSE SESQU,35.35,456247,2024-04-17 09:19:00.000,2024-04-15,30
C249500000456247,C24950,METHYL GLUCOSE SESQU,35.35,456247,2024-04-17 09:19:00.000,2024-04-15,30
C250000000456403,C25000,METHYL PARABEN,2.02,456403,2024-04-17 08:03:00.000,2024-04-15,30
C250000000456247,C25000,METHYL PARABEN,2.02,456247,2024-04-17 09:19:00.000,2024-04-15,15
C250000000456408,C25000,METHYL PARABEN,2.02,456408,2024-04-17 19:40:00.000,2024-04-15,15
C250000000456403,C25000,METHYL PARABEN,2.02,456403,2024-04-17 08:03:00.000,2024-04-15,30
C250000000456247,C25000,METHYL PARABEN,2.02,456247,2024-04-17 09:19:00.000,2024-04-15,15
C250000000456408,C25000,METHYL PARABEN,2.02,456408,2024-04-17 19:40:00.000,2024-04-15,15
C270200000456403,C27020,PHENOXYETHANOL,10.1,456403,2024-04-17 08:03:00.000,2024-04-15,30
C270200000456247,C27020,PHENOXYETHANOL,5.05,456247,2024-04-17 09:19:00.000,2024-04-15,15
C270200000456408,C27020,PHENOXYETHANOL,10.1,456408,2024-04-17 19:40:00.000,2024-04-15,15
C270200000456403,C27020,PHENOXYETHANOL,10.1,456403,2024-04-17 08:03:00.000,2024-04-15,30
C270200000456247,C27020,PHENOXYETHANOL,5.05,456247,2024-04-17 09:19:00.000,2024-04-15,15
C270200000456408,C27020,PHENOXYETHANOL,10.1,456408,2024-04-17 19:40:00.000,2024-04-15,15
C217000000456403,C21700,CETYLIQUE ALCOOL,35.35,456403,2024-04-17 08:03:00.000,2024-04-15,30
C217000000456408,C21700,CETYLIQUE ALCOOL,35.35,456408,2024-04-17 19:40:00.000,2024-04-15,15
C217000000456403,C21700,CETYLIQUE ALCOOL,35.35,456403,2024-04-17 08:03:00.000,2024-04-15,30
C217000000456408,C21700,CETYLIQUE ALCOOL,35.35,456408,2024-04-17 19:40:00.000,2024-04-15,15
C264900000456247,C26490,PEG 20 METH GLU SESQ,35.35,456247,2024-04-17 09:19:00.000,2024-04-15,30
C264900000456247,C26490,PEG 20 METH GLU SESQ,35.35,456247,2024-04-17 09:19:00.000,2024-04-15,30
C256300000456403,C25630,OLEIQUE ALCOOL,20.2,456403,2024-04-17 08:03:00.000,2024-04-15,30
C256300000456408,C25630,OLEIQUE ALCOOL,20.2,456408,2024-04-17 19:40:00.000,2024-04-15,15
C256300000456403,C25630,OLEIQUE ALCOOL,20.2,456403,2024-04-17 08:03:00.000,2024-04-15,30
C256300000456408,C25630,OLEIQUE ALCOOL,20.2,456408,2024-04-17 19:40:00.000,2024-04-15,15
C219900000456403,C21990,CITRIQUE ACIDE MONOHYDRATE,0.505,456403,2024-04-17 08:03:00.000,2024-04-15,30
C219900000456408,C21990,CITRIQUE ACIDE MONOHYDRATE,0.505,456408,2024-04-17 19:40:00.000,2024-04-15,15
C219900000456403,C21990,CITRIQUE ACIDE MONOHYDRATE,0.505,456403,2024-04-17 08:03:00.000,2024-04-15,30
C219900000456408,C21990,CITRIQUE ACIDE MONOHYDRATE,0.505,456408,2024-04-17 19:40:00.000,2024-04-15,15
C229800000456403,C22980,DIMETICONE 20 CST,5.05,456403,2024-04-17 08:03:00.000,2024-04-15,30
C229800000456408,C22980,DIMETICONE 20 CST,5.05,456408,2024-04-17 19:40:00.000,2024-04-15,15
C229800000456403,C22980,DIMETICONE 20 CST,5.05,456403,2024-04-17 08:03:00.000,2024-04-15,30
C229800000456408,C22980,DIMETICONE 20 CST,5.05,456408,2024-04-17 19:40:00.000,2024-04-15,15
C253000000456403,C25300,NA HYDROXYDE,29.29,456403,2024-04-17 08:03:00.000,2024-04-15,30
C253000000456247,C25300,NA HYDROXYDE,1.616,456247,2024-04-17 09:19:00.000,2024-04-15,15
C253000000456408,C25300,NA HYDROXYDE,29.29,456408,2024-04-17 19:40:00.000,2024-04-15,15
C253000000456403,C25300,NA HYDROXYDE,29.29,456403,2024-04-17 08:03:00.000,2024-04-15,30
C253000000456247,C25300,NA HYDROXYDE,1.616,456247,2024-04-17 09:19:00.000,2024-04-15,15
C253000000456408,C25300,NA HYDROXYDE,29.29,456408,2024-04-17 19:40:00.000,2024-04-15,15
C273000000456403,C27300,PROPYL PARABEN,1.01,456403,2024-04-17 08:03:00.000,2024-04-15,30
C273000000456247,C27300,PROPYL PARABEN,1.01,456247,2024-04-17 09:19:00.000,2024-04-15,15
C273000000456408,C27300,PROPYL PARABEN,1.01,456408,2024-04-17 19:40:00.000,2024-04-15,15
C273000000456403,C27300,PROPYL PARABEN,1.01,456403,2024-04-17 08:03:00.000,2024-04-15,30
C273000000456247,C27300,PROPYL PARABEN,1.01,456247,2024-04-17 09:19:00.000,2024-04-15,15
C273000000456408,C27300,PROPYL PARABEN,1.01,456408,2024-04-17 19:40:00.000,2024-04-15,15
C280000000456403,C28000,SORBITAN MONOSTEARAT,20.2,456403,2024-04-17 08:03:00.000,2024-04-15,30
C280000000456408,C28000,SORBITAN MONOSTEARAT,20.2,456408,2024-04-17 19:40:00.000,2024-04-15,15
C205430000456449,C20543,ADAPALENE FINORGA/HELSINN NVS,3.06,456449,2024-04-18 20:03:00.000,2024-04-16,30
C205430000456449,C20543,ADAPALENE FINORGA/HELSINN NVS,3.06,456449,2024-04-18 20:03:00.000,2024-04-16,30
C230500000456449,C23050,DIOCTYL NA SULFOSUCC,0.51,456449,2024-04-18 20:03:00.000,2024-04-16,30
C230500000456449,C23050,DIOCTYL NA SULFOSUCC,0.51,456449,2024-04-18 20:03:00.000,2024-04-16,30
C39017990000456504,C3901799,Octinoxate USP,204.0,456504,2024-04-18 16:31:00.000,2024-04-16,30
C39017990000456504,C3901799,Octinoxate USP,204.0,456504,2024-04-18 16:31:00.000,2024-04-16,30
C215800000456407,C21580,CETEARETH-20 EP,30.3,456407,2024-04-18 08:26:00.000,2024-04-16,30
C215800000456407,C21580,CETEARETH-20 EP,30.3,456407,2024-04-18 08:26:00.000,2024-04-16,30
C39007130000456504,C3900713,Dimeticone 5 CS,61.2,456504,2024-04-18 16:31:00.000,2024-04-16,30
C39007130000456504,C3900713,Dimeticone 5 CS,61.2,456504,2024-04-18 16:31:00.000,2024-04-16,30
C233050000456504,C23305,ETHANOL 96.0% V/V 215L,204.0,456504,2024-04-18 16:31:00.000,2024-04-16,30
C233050000456504,C23305,ETHANOL 96.0% V/V 215L,204.0,456504,2024-04-18 16:31:00.000,2024-04-16,30
C250000000456407,C25000,METHYL PARABEN,2.02,456407,2024-04-18 08:26:00.000,2024-04-16,30
C250000000456407,C25000,METHYL PARABEN,2.02,456407,2024-04-18 08:26:00.000,2024-04-16,30
C270200000456407,C27020,PHENOXYETHANOL,10.1,456407,2024-04-18 08:26:00.000,2024-04-16,30
C270200000456407,C27020,PHENOXYETHANOL,10.1,456407,2024-04-18 08:26:00.000,2024-04-16,30
C203000000456449,C20300,ACRYLAMIDE COPOLYMER,40.8,456449,2024-04-18 20:03:00.000,2024-04-16,30
C203000000456449,C20300,ACRYLAMIDE COPOLYMER,40.8,456449,2024-04-18 20:03:00.000,2024-04-16,30
C217000000456407,C21700,CETYLIQUE ALCOOL,35.35,456407,2024-04-18 08:26:00.000,2024-04-16,30
C217000000456407,C21700,CETYLIQUE ALCOOL,35.35,456407,2024-04-18 08:26:00.000,2024-04-16,30
C229800000456407,C22980,DIMETICONE 20 CST,5.05,456407,2024-04-18 08:26:00.000,2024-04-16,30
C229800000456407,C22980,DIMETICONE 20 CST,5.05,456407,2024-04-18 08:26:00.000,2024-04-16,30
C280000000456407,C28000,SORBITAN MONOSTEARAT,20.2,456407,2024-04-18 08:26:00.000,2024-04-16,30
C280000000456407,C28000,SORBITAN MONOSTEARAT,20.2,456407,2024-04-18 08:26:00.000,2024-04-16,30
C39020190000456504,C3902019,Plantacare 1200 UP **,1.02,456504,2024-04-18 16:31:00.000,2024-04-16,30
C39020190000456504,C3902019,Plantacare 1200 UP **,1.02,456504,2024-04-18 16:31:00.000,2024-04-16,30
C256300000456407,C25630,OLEIQUE ALCOOL,20.2,456407,2024-04-18 08:26:00.000,2024-04-16,30
C256300000456407,C25630,OLEIQUE ALCOOL,20.2,456407,2024-04-18 08:26:00.000,2024-04-16,30
C39002210000456504,C3900221,VP/EICOSENE COPOLYMER,51.0,456504,2024-04-18 16:31:00.000,2024-04-16,30
C39002210000456504,C3900221,VP/EICOSENE COPOLYMER,51.0,456504,2024-04-18 16:31:00.000,2024-04-16,30
C233300000456504,C23330,ETHYLHEXYLOXYP METHOXYPH TRIAZ,102.0,456504,2024-04-18 16:31:00.000,2024-04-16,30
C233300000456504,C23330,ETHYLHEXYLOXYP METHOXYPH TRIAZ,102.0,456504,2024-04-18 16:31:00.000,2024-04-16,30
C219900000456407,C21990,CITRIQUE ACIDE MONOHYDRATE,0.505,456407,2024-04-18 08:26:00.000,2024-04-16,30
C219900000456407,C21990,CITRIQUE ACIDE MONOHYDRATE,0.505,456407,2024-04-18 08:26:00.000,2024-04-16,30
C201000000456351,C20100,17 ALPHA ESTRADIOL,0.8151,456351,2024-04-18 07:59:00.000,2024-04-16,30
C201000000456351,C20100,17 ALPHA ESTRADIOL,0.8151,456351,2024-04-18 07:59:00.000,2024-04-16,30
C253000000456407,C25300,NA HYDROXYDE,29.29,456407,2024-04-18 08:26:00.000,2024-04-16,30
C253000000456407,C25300,NA HYDROXYDE,29.29,456407,2024-04-18 08:26:00.000,2024-04-16,30
C39025690000456504,C3902569,DIETHYLAMINO HYDROXYBENZOYL H,153.0,456504,2024-04-18 16:31:00.000,2024-04-16,30
C39025690000456504,C3902569,DIETHYLAMINO HYDROXYBENZOYL H,153.0,456504,2024-04-18 16:31:00.000,2024-04-16,30
C39004870000456504,C3900487,Carbomer Copolymer NF Type A,2.04,456504,2024-04-18 16:31:00.000,2024-04-16,30
C39004870000456504,C3900487,Carbomer Copolymer NF Type A,2.04,456504,2024-04-18 16:31:00.000,2024-04-16,30
C250800000456351,C25080,MYO INOSITOL,17.4316,456351,2024-04-18 07:59:00.000,2024-04-16,30
C250800000456351,C25080,MYO INOSITOL,17.4316,456351,2024-04-18 07:59:00.000,2024-04-16,30
C39004930000456504,C3900493,ALPHA-CYCLODEXTRIN,20.4,456504,2024-04-18 16:31:00.000,2024-04-16,30
C39004930000456504,C3900493,ALPHA-CYCLODEXTRIN,20.4,456504,2024-04-18 16:31:00.000,2024-04-16,30
C233500000456504,C23350,ETHYLHEXYL TRIAZONE,20.4,456504,2024-04-18 16:31:00.000,2024-04-16,30
C233500000456504,C23350,ETHYLHEXYL TRIAZONE,20.4,456504,2024-04-18 16:31:00.000,2024-04-16,30
C39007990000456505,C3900799,C12-15 Alkyl Benzoate,169.32,456505,2024-04-19 07:00:00.000,2024-04-17,30
C39007990000456505,C3900799,C12-15 Alkyl Benzoate,169.32,456505,2024-04-19 07:00:00.000,2024-04-17,30
C39020190000456505,C3902019,Plantacare 1200 UP **,1.02,456505,2024-04-19 07:00:00.000,2024-04-17,30
C39020190000456505,C3902019,Plantacare 1200 UP **,1.02,456505,2024-04-19 07:00:00.000,2024-04-17,30
C235500000456406,C23550,GLYCEROL,40.4,456406,2024-04-19 09:35:00.000,2024-04-17,30
C235500000456358,C23550,GLYCEROL,161.6,456358,2024-04-19 20:22:00.000,2024-04-17,15
C235500000456188,C23550,GLYCEROL,40.8,456188,2024-04-19 21:35:00.000,2024-04-17,15
C235500000456406,C23550,GLYCEROL,40.4,456406,2024-04-19 09:35:00.000,2024-04-17,30
C235500000456358,C23550,GLYCEROL,161.6,456358,2024-04-19 20:22:00.000,2024-04-17,15
C235500000456188,C23550,GLYCEROL,40.8,456188,2024-04-19 21:35:00.000,2024-04-17,15
C231500000456406,C23150,EDTA DISODIUM,0.505,456406,2024-04-19 09:35:00.000,2024-04-17,30
C231500000456358,C23150,EDTA DISODIUM,4.04,456358,2024-04-19 20:22:00.000,2024-04-17,15
C231500000456188,C23150,EDTA DISODIUM,1.02,456188,2024-04-19 21:35:00.000,2024-04-17,15
C231500000456406,C23150,EDTA DISODIUM,0.505,456406,2024-04-19 09:35:00.000,2024-04-17,30
C231500000456358,C23150,EDTA DISODIUM,4.04,456358,2024-04-19 20:22:00.000,2024-04-17,15
C231500000456188,C23150,EDTA DISODIUM,1.02,456188,2024-04-19 21:35:00.000,2024-04-17,15
C242670000456406,C24267,IVERMECTINE HOVIONE,11.22,456406,2024-04-19 09:35:00.000,2024-04-17,30
C242670000456406,C24267,IVERMECTINE HOVIONE,11.22,456406,2024-04-19 09:35:00.000,2024-04-17,30
C233300000456505,C23330,ETHYLHEXYLOXYP METHOXYPH TRIAZ,102.0,456505,2024-04-19 07:00:00.000,2024-04-17,30
C233300000456505,C23330,ETHYLHEXYLOXYP METHOXYPH TRIAZ,102.0,456505,2024-04-19 07:00:00.000,2024-04-17,30
C230500000456358,C23050,DIOCTYL NA SULFOSUCC,2.02,456358,2024-04-19 20:22:00.000,2024-04-17,30
C230500000456188,C23050,DIOCTYL NA SULFOSUCC,0.51,456188,2024-04-19 21:35:00.000,2024-04-17,15
C230500000456358,C23050,DIOCTYL NA SULFOSUCC,2.02,456358,2024-04-19 20:22:00.000,2024-04-17,30
C230500000456188,C23050,DIOCTYL NA SULFOSUCC,0.51,456188,2024-04-19 21:35:00.000,2024-04-17,15
C39011280000456505,C3901128,XANTHAN GUM  75µm (92%),2.04,456505,2024-04-19 07:00:00.000,2024-04-17,30
C39011280000456505,C3901128,XANTHAN GUM  75µm (92%),2.04,456505,2024-04-19 07:00:00.000,2024-04-17,30
C250000000456406,C25000,METHYL PARABEN,2.02,456406,2024-04-19 09:35:00.000,2024-04-17,30
C250000000456406,C25000,METHYL PARABEN,2.02,456406,2024-04-19 09:35:00.000,2024-04-17,30
C233050000456505,C23305,ETHANOL 96.0% V/V 215L,204.0,456505,2024-04-19 07:00:00.000,2024-04-17,30
C233050000456505,C23305,ETHANOL 96.0% V/V 215L,204.0,456505,2024-04-19 07:00:00.000,2024-04-17,30
C39017990000456505,C3901799,Octinoxate USP,204.0,456505,2024-04-19 07:00:00.000,2024-04-17,30
C39017990000456505,C3901799,Octinoxate USP,204.0,456505,2024-04-19 07:00:00.000,2024-04-17,30
C233500000456505,C23350,ETHYLHEXYL TRIAZONE,20.4,456505,2024-04-19 07:00:00.000,2024-04-17,30
C233500000456505,C23350,ETHYLHEXYL TRIAZONE,20.4,456505,2024-04-19 07:00:00.000,2024-04-17,30
C242500000456406,C24250,ISOPROPYL PALMITATE,40.4,456406,2024-04-19 09:35:00.000,2024-04-17,30
C242500000456406,C24250,ISOPROPYL PALMITATE,40.4,456406,2024-04-19 09:35:00.000,2024-04-17,30
C229800000456406,C22980,DIMETICONE 20 CST,5.05,456406,2024-04-19 09:35:00.000,2024-04-17,30
C229800000456406,C22980,DIMETICONE 20 CST,5.05,456406,2024-04-19 09:35:00.000,2024-04-17,30
C39004870000456505,C3900487,Carbomer Copolymer NF Type A,2.04,456505,2024-04-19 07:00:00.000,2024-04-17,30
C39004870000456505,C3900487,Carbomer Copolymer NF Type A,2.04,456505,2024-04-19 07:00:00.000,2024-04-17,30
C253000000456406,C25300,NA HYDROXYDE,29.29,456406,2024-04-19 09:35:00.000,2024-04-17,30
C253000000456188,C25300,NA HYDROXYDE,1.734,456188,2024-04-19 21:35:00.000,2024-04-17,15
C253000000456406,C25300,NA HYDROXYDE,29.29,456406,2024-04-19 09:35:00.000,2024-04-17,30
C253000000456188,C25300,NA HYDROXYDE,1.734,456188,2024-04-19 21:35:00.000,2024-04-17,15
C284850000456505,C28485,TITANIUM DIOXYDE SILICA DIMETH,102.0,456505,2024-04-19 07:00:00.000,2024-04-17,30
C284850000456505,C28485,TITANIUM DIOXYDE SILICA DIMETH,102.0,456505,2024-04-19 07:00:00.000,2024-04-17,30
C39025200000456505,C3902520,Trisodium Ethylenediamine Disu,2.04,456505,2024-04-19 07:00:00.000,2024-04-17,30
C39025200000456505,C3902520,Trisodium Ethylenediamine Disu,2.04,456505,2024-04-19 07:00:00.000,2024-04-17,30
C39005040000456505,C3900504,Dibutyl Adipate,86.7,456505,2024-04-19 07:00:00.000,2024-04-17,30
C39005040000456505,C3900504,Dibutyl Adipate,86.7,456505,2024-04-19 07:00:00.000,2024-04-17,30
