MP_OF,MP CODE,MP NAME,BESOIN (KG),ORDRE PRODUCTION,DATE FABRICATION,DATE PESEE,Temps pesee (15 ou 30 minutes)
C256300000456422,C25630,OLEIQUE ALCOOL,20.2,456422,2024-04-11 05:28:00.000,2024-04-08,30
C280000000456422,C28000,SORBITAN MONOSTEARAT,20.2,456422,2024-04-11 05:28:00.000,2024-04-08,30
C205430000456452,C20543,ADAPALENE FINORGA/HELSINN NVS,1.53,456452,2024-04-11 17:32:00.000,2024-04-08,30
C205430000456448,C20543,ADAPALENE FINORGA/HELSINN NVS,3.06,456448,2024-04-11 17:50:00.000,2024-04-08,15
C39007990000456501,C3900799,C12-15 Alkyl Benzoate,169.32,456501,2024-04-11 20:04:00.000,2024-04-08,30
C242500000456422,C24250,ISOPROPYL PALMITATE,40.4,456422,2024-04-11 05:28:00.000,2024-04-08,30
C222600000456291,C22260,COCOBETAINE,181.8,456291,2024-04-11 07:27:00.000,2024-04-08,30
C278500000456213,C27850,SILICE COLLOIDAL ANH,0.7461,456213,2024-04-11 08:38:00.000,2024-04-08,30
C219900000456422,C21990,CITRIQUE ACIDE MONOHYDRATE,0.505,456422,2024-04-11 05:28:00.000,2024-04-08,30
C219900000456291,C21990,CITRIQUE ACIDE MONOHYDRATE,7.272,456291,2024-04-11 07:27:00.000,2024-04-08,15
C220950000456291,C22095,CLOBETASOL PROP SYMBIOTEC,1.515,456291,2024-04-11 07:27:00.000,2024-04-08,30
C273500000456422,C27350,PROPYLENE GLYCOL,20.2,456422,2024-04-11 05:28:00.000,2024-04-08,30
C273500000456213,C27350,PROPYLENE GLYCOL,142.8,456213,2024-04-11 08:38:00.000,2024-04-08,15
C273500000456452,C27350,PROPYLENE GLYCOL,20.4,456452,2024-04-11 17:32:00.000,2024-04-08,15
C273500000456448,C27350,PROPYLENE GLYCOL,40.8,456448,2024-04-11 17:50:00.000,2024-04-08,15
C284850000456501,C28485,TITANIUM DIOXYDE SILICA DIMETH,102.0,456501,2024-04-11 20:04:00.000,2024-04-08,30
C39011280000456501,C3901128,XANTHAN GUM  75µm (92%),2.04,456501,2024-04-11 20:04:00.000,2024-04-08,30
C210050000456213,C21005,BENZOYL PEROXYD HYD ARKEMA,241.4976,456213,2024-04-11 08:38:00.000,2024-04-08,30
C217000000456422,C21700,CETYLIQUE ALCOOL,35.35,456422,2024-04-11 05:28:00.000,2024-04-08,30
C283500000456422,C28350,STEARYLIQUE ALCOOL,25.25,456422,2024-04-11 05:28:00.000,2024-04-08,30
C253000000456422,C25300,NA HYDROXYDE,29.29,456422,2024-04-11 05:28:00.000,2024-04-08,30
C253000000456213,C25300,NA HYDROXYDE,6.2475,456213,2024-04-11 08:38:00.000,2024-04-08,15
C39005040000456501,C3900504,Dibutyl Adipate,86.7,456501,2024-04-11 20:04:00.000,2024-04-08,30
C210200000456452,C21020,BENZOYL PEROXYD HYD EPID F MS,17.85,456452,2024-04-11 17:32:00.000,2024-04-08,30
C210200000456448,C21020,BENZOYL PEROXYD HYD EPID F MS,35.7,456448,2024-04-11 17:50:00.000,2024-04-08,15
C39025200000456501,C3902520,Trisodium Ethylenediamine Disu,2.04,456501,2024-04-11 20:04:00.000,2024-04-08,30
C252300000456291,C25230,NA CITRATE,78.78,456291,2024-04-11 07:27:00.000,2024-04-08,30
C215800000456422,C21580,CETEARETH-20 EP,30.3,456422,2024-04-11 05:28:00.000,2024-04-05,15
C254100000456291,C25410,NA LAURETH SULFATE CLOBEX,515.1,456291,2024-04-11 07:27:00.000,2024-04-08,30
C250000000456422,C25000,METHYL PARABEN,2.02,456422,2024-04-11 05:28:00.000,2024-04-01,15
C242670000456422,C24267,IVERMECTINE HOVIONE,11.22,456422,2024-04-11 05:28:00.000,2024-04-02,15
C285000000456501,C28500,TRIETHANOLAMINE,2.856,456501,2024-04-11 20:04:00.000,2024-04-03,15
C39007130000456500,C3900713,Dimeticone 5 CS,61.2,456500,2024-04-15 16:30:00.000,2024-04-09,30
C39017990000456500,C3901799,Octinoxate USP,204.0,456500,2024-04-15 16:30:00.000,2024-04-10,30
C233250000456362,C23325,ETHYL ACETATE 200L,68.9217,456362,2024-04-15 18:50:00.000,2024-04-09,30
C233050000456500,C23305,ETHANOL 96.0% V/V 215L,204.0,456500,2024-04-15 16:30:00.000,2024-04-10,30
C270450000456349,C27045,POLOXAMER 124 JPN,4.04,456349,2024-04-15 07:13:00.000,2024-04-09,30
C39005040000456500,C3900504,Dibutyl Adipate,86.7,456500,2024-04-15 16:30:00.000,2024-04-10,30
C39002210000456500,C3900221,VP/EICOSENE COPOLYMER,51.0,456500,2024-04-15 16:30:00.000,2024-04-09,30
C270680000456500,C27068,POLYGLYCERYL-2-DIPOLYHYDROXYST,14.28,456500,2024-04-15 16:30:00.000,2024-04-10,30
C280000000456423,C28000,SORBITAN MONOSTEARAT,20.2,456423,2024-04-15 06:31:00.000,2024-04-09,30
C280000000456235,C28000,SORBITAN MONOSTEARAT,24.24,456235,2024-04-15 10:27:00.000,2024-04-09,15
C214650000456349,C21465,CARBO 940/POL980 JPN,22.22,456349,2024-04-15 07:13:00.000,2024-04-10,30
C250000000456423,C25000,METHYL PARABEN,2.02,456423,2024-04-15 06:31:00.000,2024-04-10,30
C250000000456235,C25000,METHYL PARABEN,0.808,456235,2024-04-15 10:27:00.000,2024-04-10,15
C39004870000456500,C3900487,Carbomer Copolymer NF Type A,2.04,456500,2024-04-15 16:30:00.000,2024-04-09,30
C250050000456349,C25005,METHYL PARABEN JPN,4.04,456349,2024-04-15 07:13:00.000,2024-04-09,30
C231500000456423,C23150,EDTA DISODIUM,0.505,456423,2024-04-15 06:31:00.000,2024-04-10,30
C231500000456453,C23150,EDTA DISODIUM,0.51,456453,2024-04-15 08:28:00.000,2024-04-10,15
C231500000456447,C23150,EDTA DISODIUM,1.02,456447,2024-04-15 18:31:00.000,2024-04-10,15
C231500000456450,C23150,EDTA DISODIUM,0.51,456450,2024-04-15 22:45:00.000,2024-04-10,15
C39007990000456500,C3900799,C12-15 Alkyl Benzoate,169.32,456500,2024-04-15 16:30:00.000,2024-04-09,30
C215250000456211,C21525,CARBOMER 980,44.88,456211,2024-04-15 06:34:00.000,2024-04-09,30
C217000000456423,C21700,CETYLIQUE ALCOOL,35.35,456423,2024-04-15 06:31:00.000,2024-04-10,30
C217000000456235,C21700,CETYLIQUE ALCOOL,2.424,456235,2024-04-15 10:27:00.000,2024-04-10,15
C39024030000456500,C3902403,Tinosorb M **,40.8,456500,2024-04-15 16:30:00.000,2024-04-09,30
C232000000456235,C23200,EDTA TETRASODIUM,0.66963,456235,2024-04-15 10:27:00.000,2024-04-09,30
C270460000456453,C27046,POLOXAMER 124 PE,1.02,456453,2024-04-15 08:28:00.000,2024-04-10,30
C270460000456447,C27046,POLOXAMER 124 PE,2.04,456447,2024-04-15 18:31:00.000,2024-04-10,15
C270460000456450,C27046,POLOXAMER 124 PE,1.02,456450,2024-04-15 22:45:00.000,2024-04-10,15
C219900000456423,C21990,CITRIQUE ACIDE MONOHYDRATE,0.505,456423,2024-04-15 06:31:00.000,2024-04-09,30
C210050000456211,C21005,BENZOYL PEROXYD HYD ARKEMA,373.9626,456211,2024-04-15 06:34:00.000,2024-04-09,30
C230500000456453,C23050,DIOCTYL NA SULFOSUCC,0.255,456453,2024-04-15 08:28:00.000,2024-04-10,30
C230500000456447,C23050,DIOCTYL NA SULFOSUCC,0.51,456447,2024-04-15 18:31:00.000,2024-04-10,15
C230500000456450,C23050,DIOCTYL NA SULFOSUCC,0.255,456450,2024-04-15 22:45:00.000,2024-04-10,15
C39004930000456500,C3900493,ALPHA-CYCLODEXTRIN,20.4,456500,2024-04-15 16:30:00.000,2024-04-09,30
C39011280000456500,C3901128,XANTHAN GUM  75µm (92%),2.04,456500,2024-04-15 16:30:00.000,2024-04-09,30
C39025200000456500,C3902520,Trisodium Ethylenediamine Disu,2.04,456500,2024-04-15 16:30:00.000,2024-04-10,30
C231550000456349,C23155,EDTA DISODIUM JPN,2.02,456349,2024-04-15 07:13:00.000,2024-04-09,30
C242670000456423,C24267,IVERMECTINE HOVIONE,11.22,456423,2024-04-15 06:31:00.000,2024-04-10,30
C211650000456362,C21165,BUTYL ACETATE 200L,22.8403,456362,2024-04-15 18:50:00.000,2024-04-09,30
C256300000456423,C25630,OLEIQUE ALCOOL,20.2,456423,2024-04-15 06:31:00.000,2024-04-10,30
C234000000456362,C23400,ETHANOL ANHYDRE,221.1903,456362,2024-04-15 18:50:00.000,2024-04-09,30
C39020190000456500,C3902019,Plantacare 1200 UP **,1.02,456500,2024-04-15 16:30:00.000,2024-04-10,30
C205000000456211,C20500,ACRYLATES COPOLYMER,112.2,456211,2024-04-15 06:34:00.000,2024-04-09,30
C205430000456453,C20543,ADAPALENE FINORGA/HELSINN NVS,1.53,456453,2024-04-15 08:28:00.000,2024-04-10,30
C205430000456447,C20543,ADAPALENE FINORGA/HELSINN NVS,3.06,456447,2024-04-15 18:31:00.000,2024-04-10,15
C205430000456450,C20543,ADAPALENE FINORGA/HELSINN NVS,1.53,456450,2024-04-15 22:45:00.000,2024-04-10,15
C236500000456235,C23650,GLYCEROL STEARATE AE,2.424,456235,2024-04-15 10:27:00.000,2024-04-09,30
C229800000456423,C22980,DIMETICONE 20 CST,5.05,456423,2024-04-15 06:31:00.000,2024-04-09,30
C253050000456349,C25305,NA HYDROXYDE JPN,3.232,456349,2024-04-15 07:13:00.000,2024-04-10,30
C215800000456423,C21580,CETEARETH-20 EP,30.3,456423,2024-04-15 06:31:00.000,2024-04-09,30
C263000000456235,C26300,PARAFFINE LIQ 15-25,141.4,456235,2024-04-15 10:27:00.000,2024-04-10,30
C223500000456235,C22350,COLOR DETC JAUNE 10,0.0101,456235,2024-04-15 10:27:00.000,2024-04-09,30
C273000000456423,C27300,PROPYL PARABEN,1.01,456423,2024-04-15 06:31:00.000,2024-04-10,30
C273000000456235,C27300,PROPYL PARABEN,0.404,456235,2024-04-15 10:27:00.000,2024-04-10,15
C284850000456500,C28485,TITANIUM DIOXYDE SILICA DIMETH,102.0,456500,2024-04-15 16:30:00.000,2024-04-09,30
C241000000456235,C24100,HYDROCORTISON MICRON,10.1,456235,2024-04-15 10:27:00.000,2024-04-10,30
C205360000456349,C20536,ADAPALENE JPN NVS,2.02,456349,2024-04-15 07:13:00.000,2024-04-09,30
C273500000456423,C27350,PROPYLENE GLYCOL,20.2,456423,2024-04-15 06:31:00.000,2024-04-10,30
C273500000456453,C27350,PROPYLENE GLYCOL,20.4,456453,2024-04-15 08:28:00.000,2024-04-10,15
C273500000456447,C27350,PROPYLENE GLYCOL,40.8,456447,2024-04-15 18:31:00.000,2024-04-10,15
C273500000456450,C27350,PROPYLENE GLYCOL,20.4,456450,2024-04-15 22:45:00.000,2024-04-10,15
C39007020000456500,C3900702,dl-alpha-Tocopherol,20.4,456500,2024-04-15 16:30:00.000,2024-04-09,30
C236800000456362,C23680,GLYCEROL TRIACETATE,4.8085,456362,2024-04-15 18:50:00.000,2024-04-09,30
C233500000456500,C23350,ETHYLHEXYL TRIAZONE,20.4,456500,2024-04-15 16:30:00.000,2024-04-09,30
C285000000456500,C28500,TRIETHANOLAMINE,2.856,456500,2024-04-15 16:30:00.000,2024-04-10,30
C255850000456362,C25585,NH4 METHACRYLATCOP A,57.3012,456362,2024-04-15 18:50:00.000,2024-04-09,30
C270200000456423,C27020,PHENOXYETHANOL,10.1,456423,2024-04-15 06:31:00.000,2024-04-10,30
C203000000456453,C20300,ACRYLAMIDE COPOLYMER,20.4,456453,2024-04-15 08:28:00.000,2024-04-09,30
C203000000456447,C20300,ACRYLAMIDE COPOLYMER,40.8,456447,2024-04-15 18:31:00.000,2024-04-09,15
C203000000456450,C20300,ACRYLAMIDE COPOLYMER,20.4,456450,2024-04-15 22:45:00.000,2024-04-09,15
C39025690000456500,C3902569,DIETHYLAMINO HYDROXYBENZOYL H,153.0,456500,2024-04-15 16:30:00.000,2024-04-10,30
C210200000456453,C21020,BENZOYL PEROXYD HYD EPID F MS,17.85,456453,2024-04-15 08:28:00.000,2024-04-10,30
C210200000456447,C21020,BENZOYL PEROXYD HYD EPID F MS,35.7,456447,2024-04-15 18:31:00.000,2024-04-10,15
C210200000456450,C21020,BENZOYL PEROXYD HYD EPID F MS,17.85,456450,2024-04-15 22:45:00.000,2024-04-10,15
C253000000456423,C25300,NA HYDROXYDE,29.29,456423,2024-04-15 06:31:00.000,2024-04-09,30
C253000000456211,C25300,NA HYDROXYDE,16.83,456211,2024-04-15 06:34:00.000,2024-04-09,15
C283500000456423,C28350,STEARYLIQUE ALCOOL,25.25,456423,2024-04-15 06:31:00.000,2024-04-10,30
C283500000456235,C28350,STEARYLIQUE ALCOOL,11.11,456235,2024-04-15 10:27:00.000,2024-04-10,15
C235500000456423,C23550,GLYCEROL,40.4,456423,2024-04-15 06:31:00.000,2024-04-09,30
C235500000456211,C23550,GLYCEROL,224.4,456211,2024-04-15 06:34:00.000,2024-04-09,15
C235500000456453,C23550,GLYCEROL,20.4,456453,2024-04-15 08:28:00.000,2024-04-09,15
C235500000456447,C23550,GLYCEROL,40.8,456447,2024-04-15 18:31:00.000,2024-04-09,15
C235500000456450,C23550,GLYCEROL,20.4,456450,2024-04-15 22:45:00.000,2024-04-09,15
C290120000456362,C29012,AMOROLFINE CHL NANTONG,25.645248,456362,2024-04-15 18:50:00.000,2024-04-10,30
C273550000456349,C27355,PROPYLENE GLYCOL JPN,80.8,456349,2024-04-15 07:13:00.000,2024-04-10,30
C254500000456235,C25450,NA LAURYL SULFATE,2.424,456235,2024-04-15 10:27:00.000,2024-04-09,30
C213500000456211,C21350,C14-C16OLEFISULFO NA,281.061,456211,2024-04-15 06:34:00.000,2024-04-10,30
C242500000456423,C24250,ISOPROPYL PALMITATE,40.4,456423,2024-04-15 06:31:00.000,2024-04-09,30
C215350000456423,C21535,CARBOMER1342/PEM TR1 USP,2.02,456423,2024-04-15 06:31:00.000,2024-04-10,30
C233300000456500,C23330,ETHYLHEXYLOXYP METHOXYPH TRIAZ,102.0,456500,2024-04-15 16:30:00.000,2024-04-09,30
C39007990000456499,C3900799,C12-15 Alkyl Benzoate,169.32,456499,2024-04-16 18:07:00.000,2024-04-11,30
C39011280000456499,C3901128,XANTHAN GUM  75µm (92%),2.04,456499,2024-04-16 18:07:00.000,2024-04-11,30
C39020190000456499,C3902019,Plantacare 1200 UP **,1.02,456499,2024-04-16 18:07:00.000,2024-04-11,30
C39025690000456499,C3902569,DIETHYLAMINO HYDROXYBENZOYL H,153.0,456499,2024-04-16 18:07:00.000,2024-04-11,30
C39025200000456499,C3902520,Trisodium Ethylenediamine Disu,2.04,456499,2024-04-16 18:07:00.000,2024-04-11,30
C39004930000456499,C3900493,ALPHA-CYCLODEXTRIN,20.4,456499,2024-04-16 18:07:00.000,2024-04-11,30
C39005040000456499,C3900504,Dibutyl Adipate,86.7,456499,2024-04-16 18:07:00.000,2024-04-11,30
C39017990000456499,C3901799,Octinoxate USP,204.0,456499,2024-04-16 18:07:00.000,2024-04-11,30
C39024030000456499,C3902403,Tinosorb M **,40.8,456499,2024-04-16 18:07:00.000,2024-04-11,30
C39007130000456499,C3900713,Dimeticone 5 CS,61.2,456499,2024-04-16 18:07:00.000,2024-04-11,30
C39007020000456499,C3900702,dl-alpha-Tocopherol,20.4,456499,2024-04-16 18:07:00.000,2024-04-11,30
C201000000456352,C20100,17 ALPHA ESTRADIOL,0.8151,456352,2024-04-16 07:43:00.000,2024-04-11,30
C250800000456352,C25080,MYO INOSITOL,17.4316,456352,2024-04-16 07:43:00.000,2024-04-11,30
C270500000456220,C27050,POLOXAMER 182,7.14,456220,2024-04-16 10:59:00.000,2024-04-11,30
C235500000456352,C23550,GLYCEROL,51.2313,456352,2024-04-16 07:43:00.000,2024-04-11,30
C235500000456454,C23550,GLYCEROL,40.8,456454,2024-04-16 08:38:00.000,2024-04-11,15
C235500000456220,C23550,GLYCEROL,142.8,456220,2024-04-16 10:59:00.000,2024-04-11,15
C235500000456451,C23550,GLYCEROL,20.4,456451,2024-04-16 12:37:00.000,2024-04-11,15
C285000000456499,C28500,TRIETHANOLAMINE,2.856,456499,2024-04-16 18:07:00.000,2024-04-11,30
C270680000456499,C27068,POLYGLYCERYL-2-DIPOLYHYDROXYST,14.28,456499,2024-04-16 18:07:00.000,2024-04-11,30
C214600000456220,C21460,CARBOMER 940/POL 980,28.56,456220,2024-04-16 10:59:00.000,2024-04-11,30
C210160000456454,C21016,BENZOYL PEROXYD HYD EPIDUO MEX,35.7,456454,2024-04-16 08:38:00.000,2024-04-11,30
C270460000456454,C27046,POLOXAMER 124 PE,2.04,456454,2024-04-16 08:38:00.000,2024-04-11,30
C270460000456451,C27046,POLOXAMER 124 PE,1.02,456451,2024-04-16 12:37:00.000,2024-04-11,15
C205430000456454,C20543,ADAPALENE FINORGA/HELSINN NVS,3.06,456454,2024-04-16 08:38:00.000,2024-04-11,30
C205430000456451,C20543,ADAPALENE FINORGA/HELSINN NVS,1.53,456451,2024-04-16 12:37:00.000,2024-04-11,15
C233500000456499,C23350,ETHYLHEXYL TRIAZONE,20.4,456499,2024-04-16 18:07:00.000,2024-04-11,30
C233300000456499,C23330,ETHYLHEXYLOXYP METHOXYPH TRIAZ,102.0,456499,2024-04-16 18:07:00.000,2024-04-11,30
C205000000456220,C20500,ACRYLATES COPOLYMER,71.4,456220,2024-04-16 10:59:00.000,2024-04-11,30
C233050000456499,C23305,ETHANOL 96.0% V/V 215L,204.0,456499,2024-04-16 18:07:00.000,2024-04-11,30
C230500000456454,C23050,DIOCTYL NA SULFOSUCC,0.51,456454,2024-04-16 08:38:00.000,2024-04-11,30
C230500000456220,C23050,DIOCTYL NA SULFOSUCC,1.785,456220,2024-04-16 10:59:00.000,2024-04-11,15
C230500000456451,C23050,DIOCTYL NA SULFOSUCC,0.255,456451,2024-04-16 12:37:00.000,2024-04-11,15
C241800000456352,C24180,ISOPROPYLIQUE ALCOOL,1288.5651,456352,2024-04-16 07:43:00.000,2024-04-11,30
C231500000456454,C23150,EDTA DISODIUM,1.02,456454,2024-04-16 08:38:00.000,2024-04-11,30
C231500000456220,C23150,EDTA DISODIUM,3.57,456220,2024-04-16 10:59:00.000,2024-04-11,15
C231500000456451,C23150,EDTA DISODIUM,0.51,456451,2024-04-16 12:37:00.000,2024-04-11,15
C39002210000456499,C3900221,VP/EICOSENE COPOLYMER,51.0,456499,2024-04-16 18:07:00.000,2024-04-11,30
C210200000456451,C21020,BENZOYL PEROXYD HYD EPID F MS,17.85,456451,2024-04-16 12:37:00.000,2024-04-11,30
C278500000456220,C27850,SILICE COLLOIDAL ANH,0.7497,456220,2024-04-16 10:59:00.000,2024-04-11,30
C203000000456454,C20300,ACRYLAMIDE COPOLYMER,40.8,456454,2024-04-16 08:38:00.000,2024-04-11,30
C203000000456451,C20300,ACRYLAMIDE COPOLYMER,20.4,456451,2024-04-16 12:37:00.000,2024-04-11,15
C210050000456220,C21005,BENZOYL PEROXYD HYD ARKEMA,489.09,456220,2024-04-16 10:59:00.000,2024-04-11,30
C39004870000456499,C3900487,Carbomer Copolymer NF Type A,2.04,456499,2024-04-16 18:07:00.000,2024-04-10,30
C253000000456220,C25300,NA HYDROXYDE,6.426,456220,2024-04-16 10:59:00.000,2024-04-11,30
C273500000456454,C27350,PROPYLENE GLYCOL,40.8,456454,2024-04-16 08:38:00.000,2024-04-09,30
C273500000456220,C27350,PROPYLENE GLYCOL,142.8,456220,2024-04-16 10:59:00.000,2024-04-09,15
C273500000456451,C27350,PROPYLENE GLYCOL,20.4,456451,2024-04-16 12:37:00.000,2024-04-09,15
C284850000456499,C28485,TITANIUM DIOXYDE SILICA DIMETH,102.0,456499,2024-04-16 18:07:00.000,2024-04-10,30
C214200000456247,C21420,CARBOMER934P/POL974P,4.545,456247,2024-04-17 09:19:00.000,2024-04-12,30
C242500000456403,C24250,ISOPROPYL PALMITATE,40.4,456403,2024-04-17 08:03:00.000,2024-04-12,30
C242500000456408,C24250,ISOPROPYL PALMITATE,40.4,456408,2024-04-17 19:40:00.000,2024-04-12,15
C231500000456403,C23150,EDTA DISODIUM,0.505,456403,2024-04-17 08:03:00.000,2024-04-12,30
C231500000456247,C23150,EDTA DISODIUM,1.01,456247,2024-04-17 09:19:00.000,2024-04-12,15
C231500000456408,C23150,EDTA DISODIUM,0.505,456408,2024-04-17 19:40:00.000,2024-04-12,15
C215800000456403,C21580,CETEARETH-20 EP,30.3,456403,2024-04-17 08:03:00.000,2024-04-12,30
C215800000456408,C21580,CETEARETH-20 EP,30.3,456408,2024-04-17 19:40:00.000,2024-04-12,15
C242670000456403,C24267,IVERMECTINE HOVIONE,11.22,456403,2024-04-17 08:03:00.000,2024-04-12,30
C242670000456408,C24267,IVERMECTINE HOVIONE,11.22,456408,2024-04-17 19:40:00.000,2024-04-12,15
C215350000456403,C21535,CARBOMER1342/PEM TR1 USP,2.02,456403,2024-04-17 08:03:00.000,2024-04-12,30
C215350000456408,C21535,CARBOMER1342/PEM TR1 USP,2.02,456408,2024-04-17 19:40:00.000,2024-04-12,15
C249500000456247,C24950,METHYL GLUCOSE SESQU,35.35,456247,2024-04-17 09:19:00.000,2024-04-12,30
C250000000456403,C25000,METHYL PARABEN,2.02,456403,2024-04-17 08:03:00.000,2024-04-12,30
C250000000456247,C25000,METHYL PARABEN,2.02,456247,2024-04-17 09:19:00.000,2024-04-12,15
C250000000456408,C25000,METHYL PARABEN,2.02,456408,2024-04-17 19:40:00.000,2024-04-12,15
C270200000456403,C27020,PHENOXYETHANOL,10.1,456403,2024-04-17 08:03:00.000,2024-04-12,30
C270200000456247,C27020,PHENOXYETHANOL,5.05,456247,2024-04-17 09:19:00.000,2024-04-12,15
C270200000456408,C27020,PHENOXYETHANOL,10.1,456408,2024-04-17 19:40:00.000,2024-04-12,15
C217000000456403,C21700,CETYLIQUE ALCOOL,35.35,456403,2024-04-17 08:03:00.000,2024-04-12,30
C217000000456408,C21700,CETYLIQUE ALCOOL,35.35,456408,2024-04-17 19:40:00.000,2024-04-12,15
C264900000456247,C26490,PEG 20 METH GLU SESQ,35.35,456247,2024-04-17 09:19:00.000,2024-04-12,30
C256300000456403,C25630,OLEIQUE ALCOOL,20.2,456403,2024-04-17 08:03:00.000,2024-04-12,30
C256300000456408,C25630,OLEIQUE ALCOOL,20.2,456408,2024-04-17 19:40:00.000,2024-04-12,15
C219900000456403,C21990,CITRIQUE ACIDE MONOHYDRATE,0.505,456403,2024-04-17 08:03:00.000,2024-04-12,30
C219900000456408,C21990,CITRIQUE ACIDE MONOHYDRATE,0.505,456408,2024-04-17 19:40:00.000,2024-04-12,15
C229800000456403,C22980,DIMETICONE 20 CST,5.05,456403,2024-04-17 08:03:00.000,2024-04-12,30
C229800000456408,C22980,DIMETICONE 20 CST,5.05,456408,2024-04-17 19:40:00.000,2024-04-12,15
C253000000456403,C25300,NA HYDROXYDE,29.29,456403,2024-04-17 08:03:00.000,2024-04-12,30
C253000000456247,C25300,NA HYDROXYDE,1.616,456247,2024-04-17 09:19:00.000,2024-04-12,15
C253000000456408,C25300,NA HYDROXYDE,29.29,456408,2024-04-17 19:40:00.000,2024-04-12,15
C273000000456403,C27300,PROPYL PARABEN,1.01,456403,2024-04-17 08:03:00.000,2024-04-12,30
C273000000456247,C27300,PROPYL PARABEN,1.01,456247,2024-04-17 09:19:00.000,2024-04-12,15
C273000000456408,C27300,PROPYL PARABEN,1.01,456408,2024-04-17 19:40:00.000,2024-04-12,15
C280000000456403,C28000,SORBITAN MONOSTEARAT,20.2,456403,2024-04-17 08:03:00.000,2024-04-12,30
C280000000456408,C28000,SORBITAN MONOSTEARAT,20.2,456408,2024-04-17 19:40:00.000,2024-04-12,15
C273500000456403,C27350,PROPYLENE GLYCOL,20.2,456403,2024-04-17 08:03:00.000,2024-04-12,30
C273500000456408,C27350,PROPYLENE GLYCOL,20.2,456408,2024-04-17 19:40:00.000,2024-04-12,15
C227800000456247,C22780,CYCLOMETHICONE 5.97%,131.3,456247,2024-04-17 09:19:00.000,2024-04-12,30
C205430000456247,C20543,ADAPALENE FINORGA/HELSINN NVS,1.01,456247,2024-04-17 09:19:00.000,2024-04-12,30
C282000000456247,C28200,SQUALANE NATUREL,60.6,456247,2024-04-17 09:19:00.000,2024-04-12,30
C283500000456403,C28350,STEARYLIQUE ALCOOL,25.25,456403,2024-04-17 08:03:00.000,2024-04-12,30
C283500000456408,C28350,STEARYLIQUE ALCOOL,25.25,456408,2024-04-17 19:40:00.000,2024-04-12,15
C235500000456403,C23550,GLYCEROL,40.4,456403,2024-04-17 08:03:00.000,2024-04-12,30
C235500000456247,C23550,GLYCEROL,30.3,456247,2024-04-17 09:19:00.000,2024-04-12,15
C235500000456408,C23550,GLYCEROL,40.4,456408,2024-04-17 19:40:00.000,2024-04-12,15
C205430000456449,C20543,ADAPALENE FINORGA/HELSINN NVS,3.06,456449,2024-04-18 20:03:00.000,2024-04-15,30
C230500000456449,C23050,DIOCTYL NA SULFOSUCC,0.51,456449,2024-04-18 20:03:00.000,2024-04-15,30
C39017990000456504,C3901799,Octinoxate USP,204.0,456504,2024-04-18 16:31:00.000,2024-04-15,30
C215800000456407,C21580,CETEARETH-20 EP,30.3,456407,2024-04-18 08:26:00.000,2024-04-15,30
C39007130000456504,C3900713,Dimeticone 5 CS,61.2,456504,2024-04-18 16:31:00.000,2024-04-15,30
C233050000456504,C23305,ETHANOL 96.0% V/V 215L,204.0,456504,2024-04-18 16:31:00.000,2024-04-15,30
C250000000456407,C25000,METHYL PARABEN,2.02,456407,2024-04-18 08:26:00.000,2024-04-15,30
C270200000456407,C27020,PHENOXYETHANOL,10.1,456407,2024-04-18 08:26:00.000,2024-04-15,30
C203000000456449,C20300,ACRYLAMIDE COPOLYMER,40.8,456449,2024-04-18 20:03:00.000,2024-04-15,30
C217000000456407,C21700,CETYLIQUE ALCOOL,35.35,456407,2024-04-18 08:26:00.000,2024-04-15,30
C229800000456407,C22980,DIMETICONE 20 CST,5.05,456407,2024-04-18 08:26:00.000,2024-04-15,30
C280000000456407,C28000,SORBITAN MONOSTEARAT,20.2,456407,2024-04-18 08:26:00.000,2024-04-15,30
C39020190000456504,C3902019,Plantacare 1200 UP **,1.02,456504,2024-04-18 16:31:00.000,2024-04-15,30
C256300000456407,C25630,OLEIQUE ALCOOL,20.2,456407,2024-04-18 08:26:00.000,2024-04-15,30
C39002210000456504,C3900221,VP/EICOSENE COPOLYMER,51.0,456504,2024-04-18 16:31:00.000,2024-04-15,30
C233300000456504,C23330,ETHYLHEXYLOXYP METHOXYPH TRIAZ,102.0,456504,2024-04-18 16:31:00.000,2024-04-15,30
C219900000456407,C21990,CITRIQUE ACIDE MONOHYDRATE,0.505,456407,2024-04-18 08:26:00.000,2024-04-15,30
C201000000456351,C20100,17 ALPHA ESTRADIOL,0.8151,456351,2024-04-18 07:59:00.000,2024-04-15,30
C253000000456407,C25300,NA HYDROXYDE,29.29,456407,2024-04-18 08:26:00.000,2024-04-15,30
C39025690000456504,C3902569,DIETHYLAMINO HYDROXYBENZOYL H,153.0,456504,2024-04-18 16:31:00.000,2024-04-15,30
C39004870000456504,C3900487,Carbomer Copolymer NF Type A,2.04,456504,2024-04-18 16:31:00.000,2024-04-15,30
C250800000456351,C25080,MYO INOSITOL,17.4316,456351,2024-04-18 07:59:00.000,2024-04-15,30
C39004930000456504,C3900493,ALPHA-CYCLODEXTRIN,20.4,456504,2024-04-18 16:31:00.000,2024-04-15,30
C233500000456504,C23350,ETHYLHEXYL TRIAZONE,20.4,456504,2024-04-18 16:31:00.000,2024-04-15,30
C231500000456407,C23150,EDTA DISODIUM,0.505,456407,2024-04-18 08:26:00.000,2024-04-15,30
